Name	Half-life (h)
Scaf4	2.674675716
Scamp5	2.263346353
Scarb2	2.68210089
Scarb2	6.163988422
Scd1	3.751668629
Scd1	6.467272099
Scnm1	3.860934155
Scoc	2.441638218
Scp2	5.582376247
Scpep1	4.911516278
Scrib	3.640726963
Scyl1	3.808886596
Sdad1	2.909826875
Sdc4	4.974380287
Sdc4	6.957356825
Sdccag3	3.306101815
Sdha	7.016743152
Sdha	9.763241063
Sdhaf1	3.270438143
Sdhaf2	2.099708061
Sdhaf2	3.933736622
Sdhaf4	5.900361714
Sdhc	7.072623865
Sdhd	7.025733391
Sdr39u1	4.272410384
Sec11a	4.077512717
Sec13	5.517940749
Sec16a	4.3070285
Sec23a	4.109323829
Sec24b	1.601292138
Sec31a	4.757765086
Sec61a1	5.997283139
Sec61a2	3.067742208
Sec61g	14.39377322
Selenoh	7.861833025
Sem1	14.00357538
Senp1	1.636065701
Senp1	4.164633039
Senp3	5.078697957
Sephs2	3.72114635
01.Sep	6.224614441
Serinc1	2.630194667
Serinc3	5.642913805
Serp1	2.513859687
Serpinb6a	7.725609108
Serpine2	6.94672029
Serpinh1	4.640532516
Sesn2	1.997340483
Setd3	4.425822682
Setd4	4.102005791
Setdb1	3.884606858
Sf3b1	2.725847934
Sf3b1	4.81819587
Sf3b2	5.859888537
Sf3b2	6.271050204
Sf3b3	5.119863562
Sfn	3.73821556
Sgms1	3.039440447
Sgol1	1.456801891
Sgol1	2.289557031
Sgpl1	4.548109351
Sgpp1	2.936871729
Sgsm2	7.179433156
Sgta	3.507537123
Sh2b1	2.549638919
Sh3bgrl3	7.159236253
Sh3gl1	3.018405261
Sh3glb2	5.681873196
Shcbp1	6.774490332
Shisa8	3.267063291
Shkbp1	5.228699338
Shmt1	4.611069547
Shmt2	6.080956522
Shroom2	1.934965552
Siah1a	1.871693888
Siah1b	2.201360108
Sidt2	4.668655875
Sigmar1	4.325726374
Sik1	2.39678955
Sik1	3.846325334
Sipa1l2	2.019687877
Sipa1l3	3.243096571
Sirt1	2.289315671
Sirt7	1.644444978
Six4	2.011263706
Ska1	4.028913633
Ska3	2.882551465
Skap2	5.467516396
Ski	3.5253336
Ski	4.330041594
Skiv2l	5.292349774
Skiv2l2	4.131681608
Skp2	2.233118049
Slbp	2.477022533
Slc10a3	1.619236346
Slc11a2	3.376049143
Slc12a4	5.333245516
Slc15a4	2.439748494
Slc23a2	2.205564532
Slc25a1	5.779042129
Slc25a11	5.362412004
Slc25a12	2.336599527
Slc25a12	3.39759148
Slc25a13	5.146024936
Slc25a15	3.33523822
Slc25a17	3.937750386
Slc25a19	3.550742984
Slc25a19	1.770360506
Slc25a28	2.247546193
Slc25a3	5.934399174
Slc25a30	2.321712018
Slc25a33	3.218163978
Slc25a36	2.820231997
Slc25a39	6.449699193
Slc25a4	6.824919863
Slc25a44	2.325819402
Slc25a46	4.085521466
Slc25a46	2.76012208
Slc25a51	2.127836788
Slc25a51	0.920585606
Slc27a3	5.375452257
Slc29a1	5.019277243
Slc29a3	4.456653187
Slc2a3	4.010785975
Slc33a1	2.625389642
Slc35a1	4.037053277
Slc35b4	1.288063212
Slc35c1	2.353753239
Slc35e1	3.18731658
Slc35e3	2.74472159
Slc38a1	3.269562707
Slc38a10	7.646047477
Slc38a2	1.84425323
Slc38a4	6.356600496
Slc38a4	7.047242813
Slc39a10	3.333448982
Slc39a11	4.542661137
Slc39a14	3.020790708
Slc39a4	6.250587905
Slc39a6	2.297893446
Slc39a7	3.814929647
Slc3a2	3.253679018
Slc45a4	3.124360149
Slc4a11	5.929453456
Slc7a1	2.141402711
Slc7a3	4.860810191
Slc7a5	5.478063526
Slc7a7	3.759666952
Smad4	1.911681194
Smad4	2.468343468
Smagp	6.295239466
Smap1	5.772223135
Smap2	3.627400434
Smarca5	5.978340329
Smarcb1	5.17076248
Smarcd2	5.355193621
Smarce1	6.00544104
Smc5	4.61284061
Smchd1	4.584319137
Smg7	2.506349229
Smg8	2.15968571
Smim14	5.236933266
Smim7	3.248795549
Smim7	2.377007535
Smndc1	2.325919983
Smpd2	2.928811509
Smpdl3b	2.670633076
Sms	7.642936082
Smtnl1	7.90783996
Smtnl2	1.326203036
Smu1	5.208204866
Smu1	4.524526808
Smug1	2.97107805
Smurf1	3.786874645
Smurf2	2.105754058
Smyd3	4.753933356
Snap47	1.911349166
Snapc4	1.797096193
Snhg14	2.982173704
Snhg15	3.222812592
Snhg3	1.727260566
Snhg5	1.929056054
Snrnp27	5.534918481
Snrnp70	4.835166802
Snrpa	5.974820254
Snrpb	6.289367956
Snrpe	9.985955424
Snrpf	12.62718281
Snta1	2.780893842
Snu13	5.16652446
Snu13	6.853628937
Snurf	5.605242748
Snw1	2.688957708
Snw1	2.121228984
Snx1	4.389870594
Snx11	1.988338322
Snx12	7.282304379
Snx12	4.697679659
Snx16	1.921446369
Snx18	2.519637763
Snx27	3.927270873
Snx5	4.73093118
Snx5	4.83938278
Snx6	3.340404717
Snx8	2.541941421
Socs2	2.984660003
Socs3	1.817168217
Socs6	1.815801915
Soga1	2.281559261
Sox12	3.516575882
Sox3	3.534707654
Sp2	1.208327473
Sp3	2.99415307
Spag7	5.06812232
Spata2	2.202454969
Spc24	5.801713038
Spc24	7.113416459
Spc25	3.847985637
Spcs1	5.594859454
Spcs2	6.493343565
Spcs3	4.098718459
Spdl1	2.674944505
Spen	2.69151989
Sphk2	2.532729924
Spidr	3.973588989
Spint2	8.424680104
Spns1	4.751878481
Spout1	4.600325382
Spr	5.079394515
Spry2	1.764768394
Spry4	3.93810023
Spryd4	4.231213939
Sptbn1	5.092355989
Sptbn4	3.174009353
Sptlc1	2.897086439
Sptlc2	2.651656929
Sptssa	4.358575716
Spty2d1	1.285067249
Sqstm1	3.191955084
Sra1	4.956044298
Srbd1	3.001133882
Srebf1	3.992765124
Srek1	2.271862328
Srek1	2.475044194
Srf	3.929608036
Srf	2.896296138
Srgap2	3.986754127
Srp14	8.245755983
Srp68	3.818596525
Srpk1	4.836195239
Srpk1	3.864735187
Srpk2	2.429051315
Srrm1	4.355134587
Srrt	4.244529557
Srsf11	1.597642436
Srsf11	3.452935432
Srsf2	3.936903517
Srsf7	3.042375286
Srsf7	4.287561863
Ss18	3.834378358
Ss18	5.753326561
Ssbp4	8.124763262
Ssh1	3.643192953
Ssna1	4.109087433
Ssr1	2.853802387
Ssr3	4.217836089
Ssr3	8.160986053
Sssca1	5.384797747
St13	4.347704622
St13	6.992149389
St14	5.263227509
Stat3	2.415747578
Stau1	3.706558423
Steap1	4.746761009
Stip1	6.604935532
Stk19	3.13546631
Stk24	3.697210606
Stk24	3.518404262
Stk3	4.288833339
Stk38	2.668596925
Stn1	2.447625501
Stoml2	8.306808304
Strada	5.213447315
Strip1	3.341430627
Strn	1.685750728
Strn3	2.704660516
Stt3a	4.914532676
Stt3a	3.445231693
Stt3b	4.608570566
Stub1	6.61873664
Stx12	3.895621299
Stx3	5.154178117
Sub1	7.440469458
Suco	1.75520494
Suds3	2.945437869
Suds3	5.605150214
Sulf2	4.557417038
Sult4a1	4.909002541
Sult6b1	6.935569667
Sumo1	6.599451295
Sumo2	5.996458691
Supt16	6.064457773
Supt5	5.139393626
Supt6	4.095928615
Supt7l	2.16737944
Supv3l1	4.878371536
Surf4	4.166118753
Surf4	7.165782898
Surf6	1.48967543
Suv39h1	1.526056877
Suv39h2	1.889439148
Swi5	10.48755981
Swt1	2.808492009
Syncrip	3.657819205
Syncrip	5.228276138
Synj2bp	5.684805784
Szrd1	2.772797492
Szrd1	4.504635117
Tab2	2.293439528
Tada2a	2.561884472
Tada3	2.911846707
Taf10	10.55795514
Taf11	3.32055773
Taf1c	2.304030945
Taf2	4.236330202
Taf5l	1.829796004
Taf6	3.025758461
Taf7	3.468004321
Taf8	0.940897872
Tamm41	6.711327261
Tango2	4.23548637
Taok1	2.952410546
Taok2	1.091823962
Tapt1	1.542734273
Tardbp	0.906793326
Tardbp	5.643518104
Tars	5.553143745
Tars2	4.861318752
Tbc1d10b	2.399707696
Tbc1d10b	3.415143606
Tbc1d15	6.310801889
Tbc1d17	1.406731727
Tbc1d23	4.507058174
Tbcb	7.686638803
Tbk1	2.471552603
Tbpl1	3.20453717
Tbrg1	5.02710909
Tbrg4	3.775251802
Tbrg4	6.025518799
Tceal8	2.951771618
Tceanc	2.580306585
Tcf12	2.358748855
Tcf20	2.178961261
Tcf20	4.426255882
Tcf3	6.741897888
Tcf7l1	3.288927952
Tcfl5	5.974239222
Tcl1	4.863983243
Tcof1	5.28840844
Tcte3	5.982270319
Tdgf1	3.383111975
Tdh	4.744676865
Tdrd12	5.397209245
Tecr	9.605107635
Telo2	0.897074731
Tepsin	1.611730008
Terf2	4.074066859
Terf2	0.934356135
Tet1	2.560730717
Tet2	2.965503706
Tex10	3.717287691
Tex13b	1.718320546
Tex261	3.931945223
Tex261	3.118150913
Tex261	7.122862148
Tex264	2.744954984
Tex30	2.725735944
Tfam	1.590441551
Tfam	3.252199081
Tfap4	1.838037769
Tfg	3.774726648
Tfpi	7.463445824
Tgif1	2.20516716
Tgm1	5.768425815
Tgoln1	2.473570685
Thap3	2.901729927
Thap4	4.068064128
Thap7	1.50765572
Thoc2	2.290740207
Thoc3	4.772630683
Thoc6	6.087357587
Thoc7	5.687756267
Thrap3	4.513649049
Thumpd1	3.784472161
Tial1	3.702110149
Tial1	4.468797298
Tigar	1.91998722
Tigar	3.488226783
Timm13	6.496069552
Timm17a	3.774506856
Timm50	3.736625762
Timm9	3.470074403
Tinf2	3.302330145
Tiprl	2.686215153
Tjap1	2.59778458
Tjp1	3.985455377
Tjp2	3.463103107
Tk1	4.479545504
Tk2	2.447683159
Tle4	2.848184397
Tlk1	3.656693017
Tln1	3.55108043
Tm2d1	3.983097436
Tm7sf3	3.448111049
Tm7sf3	5.06825528
Tm9sf3	5.659741171
Tma16	2.977427132
Tma7	13.81588377
Tmed1	3.35454245
Tmed10	4.339762907
Tmed10	4.669454179
Tmed7	3.515218779
Tmed8	2.967444954
Tmem101	2.47948295
Tmem109	3.274523205
Tmem11	1.986711123
Tmem126a	4.778438938
Tmem131	3.458843208
Tmem135	2.472552526
Tmem147	9.823766788
Tmem177	0.75337344
Tmem179b	4.706359124
Tmem183a	3.949473313
Tmem183a	5.837676448
Tmem184b	1.892634394
Tmem184c	3.554267365
Tmem185a	3.414601969
Tmem186	1.280279638
Tmem189	2.857780939
Tmem19	5.685191357
Tmem199	1.398802881
Tmem201	3.193530559
Tmem209	2.684296432
Tmem209	1.665044901
Tmem222	2.592587229
Tmem230	3.13711321
Tmem231	3.588407144
Tmem237	5.082568806
Tmem242	6.899120108
Tmem245	1.565190979
Tmem254a	4.049494564
Tmem254a	3.030640915
Tmem259	5.76317245
Tmem261	5.199419146
Tmem29	2.917349948
Tmem30a	4.23031479
Tmem39b	2.375204322
Tmem40	2.757882135
Tmem41a	4.337308897
Tmem41b	2.83795067
Tmem50a	4.133933933
Tmem51	1.609041408
Tmem55b	1.827437503
Tmem57	3.973560636
Tmem57	1.611003482
Tmem63b	3.652937163
Tmem65	2.15695354
Tmem87a	3.311743072
Tmem97	3.841728362
Tmpo	3.15946299
Tmpo	2.683484241
Tmpo	4.329480575
Tmsb4x	12.27897075
Tmtc3	3.617188598
Tmx2	3.369589269
Tnfaip1	3.094560111
Tnfsf12	3.660432788
Tnfsfm13	5.467486281
Tnip1	3.087353986
Tnks	2.084005004
Tnpo1	3.131732266
Tnpo1	5.493628709
Tnpo3	4.904265654
Tns3	2.269982488
Tob2	1.547113059
Toe1	2.39334133
Tollip	1.873843082
Tomm20	3.936335839
Tomm20	4.543211767
Tomm34	5.378802305
Tomm40	6.275326695
Tomm5	4.483172994
Tomm6	13.11880426
Tomm7	12.252514
Tonsl	2.833306253
Top2a	3.628223521
Topors	1.492384886
Tor1a	3.004209949
Tor3a	3.161437417
Tpd52	4.185592497
Tpgs2	6.375682262
Tpi1	5.468505031
Tpm1	3.942113331
Tpm1	7.778766619
Tpp1	4.528068822
Tprgl	5.436900658
Tra2a	3.14319453
Tra2b	3.561002194
Tra2b	3.878462737
Traf2	1.37089886
Traf4	2.129049138
Traf7	6.812383298
Trak2	4.049271587
Trap1	7.160106178
Trappc10	2.296742257
Trappc11	4.273049922
Trappc4	5.584359929
Trappc6b	3.465956906
Trappc8	2.880904697
Trh	6.982769915
Trib2	1.259929373
Trib3	1.632164796
Trim41	2.332081611
Trim44	4.083446771
Trim59	2.303287209
Trim71	2.207235717
Triml1	4.222579295
Trip12	4.490891447
Trip13	4.256329956
Trmo	2.126877086
Trmt10c	1.965363398
Trmt6	4.194163622
Trnau1ap	5.64545622
Tro	4.461779264
Trp53bp1	3.755006133
Trp53rka	2.349692544
Trpc4ap	6.758687269
Trpm7	2.453425586
Trub2	3.234377613
Tsen15	6.209415386
Tsfm	3.774176558
Tsg101	3.511047548
Tsku	2.062305166
Tsn	2.711111809
Tsn	3.577234269
Tspan13	5.621715099
Tspan14	3.889827481
Tspan3	5.762537689
Tspan31	5.995995544
Tsr2	4.201907572
Tstd2	2.207349632
Ttc1	4.385786461
Ttc13	5.533333405
Ttc39b	1.452006992
Ttc4	2.357927256
Ttc7b	4.30292806
Ttc9c	2.949326489
Ttf2	4.743217962
Ttll12	3.94113894
Ttyh3	4.720247371
Tuba1a	8.095116067
Tuba1b	7.185728448
Tuba4a	4.942439494
Tuba4a	6.331079509
Tubb2a	4.842527261
Tubb2b	7.131002431
Tubb4b	4.770542801
Tubb5	6.166029747
Tubb5	7.263754367
Tubgcp3	2.985100561
Tubgcp6	3.218150127
Tug1	2.654699128
Tulp3	2.525917771
Twf1	2.449985135
Txlna	2.567634509
Txlna	3.546792437
Txlng	4.348143648
Txn1	13.31691262
Txn2	7.675860112
Txndc5	3.847299562
Txndc9	4.059032311
Txnl1	3.527210081
Txnl1	4.191302639
Tyk2	6.807117845
Tyw5	5.779192316
U2af1	6.609475612
U2surp	4.152365875
Uap1	3.851443892
Uba2	3.604860187
Uba52	18.33836564
Uba6	3.069245955
Uba6	3.457044141
Ubac1	5.774719751
Ubald1	2.117079153
Ubap2	5.369013877
Ubap2l	4.179193201
Ubc	2.646173006
Ube2b	3.407053936
Ube2cbp	2.472032938
Ube2d1	4.960874806
Ube2e1	4.958296533
Ube2h	2.861506549
Ube2i	3.203598267
Ube2i	5.916979563
Ube2l3	5.690287498
Ube2l3	7.608819891
Ube2m	5.022004947
Ube2o	3.649988161
Ube2s	4.828144627
Ube2v1	7.320546068
Ube2v2	3.66219039
Ube2z	3.637298034
Ube4b	4.416399185
Ube4b	3.422669697
Ubiad1	2.155494371
Ubl3	2.722720738
Ubl4a	7.615470234
Ublcp1	3.546338494
Ubqln1	4.658654046
Ubqln1	4.582488848
Ubr2	3.035004262
Ubr5	3.129164106
Ubtf	4.420749292
Ubxn2a	1.997927557
Ubxn6	5.973609051
Ubxn8	4.075951089
Uck1	2.009948019
Uck2	3.687575478
Uck2	4.334761513
Ufc1	7.241067991
Ufm1	2.179195125
Uggt1	4.575716746
Uhmk1	2.695544275
Ulk1	3.304223369
Umps	4.756499426
Umps	3.151470442
Unc119b	2.969046761
Unc5b	1.420532503
Upf1	3.888073549
Upf3b	3.869743231
Uqcc1	3.042032037
Uqcc2	6.527517056
Uqcc3	2.593582368
Uqcc3	3.128856185
Uqcr10	7.434294458
Uqcr11	15.03687357
Uqcrb	10.35907739
Uqcrfs1	4.894594983
Uqcrh	10.81239007
Uqcrq	7.432114256
Urb1	4.567074312
Uri1	2.594599687
Usf2	3.683702884
Usmg5	10.80403263
Usp12	3.196008364
Usp14	3.931650305
Usp14	5.595447623
Usp15	6.440196055
Usp21	3.519480579
Usp22	3.923442419
Usp26	3.965037031
Usp27x	2.27231863
Usp32	1.758732834
Usp36	2.085872942
Usp37	2.291273965
Usp37	3.435292493
Usp38	2.806392838
Usp39	3.820961885
Usp42	1.605535835
Usp5	5.712687864
Usp7	3.693523405
Usp7	2.953666799
Usp7	4.401778718
Utp11	4.872583398
Utp15	1.979668591
Utp15	3.565128783
Utp18	4.634667356
Utp20	3.278235734
Utp6	3.472950624
Utp6	3.842782054
Utp6	5.320372962
Uvrag	4.157109328
Uxs1	3.004970279
Uxt	5.638033727
Vamp3	4.655389099
Vangl2	3.326234857
Vapa	3.736834423
Vasp	4.135855668
Vat1	7.054186296
Vcp	5.703109004
Vcp	6.007217638
Vipas39	2.416570044
Vkorc1	5.655374157
Vmp1	4.104611946
Vps11	8.183681325
Vps26a	2.791093943
Vps26b	5.036541305
Vps26b	3.424896009
Vps28	9.564289554
Vps35	5.561745521
Vps37b	2.418716576
Vps4b	3.595286337
Vps51	4.659538004
Vrk2	3.233885215
Vta1	4.615496153
Vti1b	4.557461128
Wars	6.81311084
Washc5	3.864937604
Wbp11	3.517115393
Wbp2	4.696219464
Wbp4	4.114281956
Wbscr22	3.937789985
Wdfy3	2.095179414
Wdhd1	3.520263879
Wdr1	6.312986963
Wdr12	2.306171638
Wdr13	3.637553762
Wdr3	4.789756863
Wdr37	2.567328917
Wdr4	3.386652631
Wdr45b	3.957427557
Wdr6	3.815657187
Wdr61	4.001394615
Wdr73	3.068978296
Wdr83	6.425387225
Wdr89	1.134025821
Wdr89	15.63948582
Wdtc1	5.068361581
Wiz	1.563716811
Wnk1	2.820112415
Wrap53	2.602429527
Wsb1	2.464484105
Wtap	1.930474924
Wtap	2.537707633
Wtip	4.507409979
Wwc1	3.264230919
Wwc2	3.021876973
Wwc2	2.776430857
Xab2	2.821302298
Xpnpep1	7.580774725
Xpo7	4.442027011
Xpot	4.056104191
Xrcc2	2.542519359
Xrcc3	3.125196143
Yap1	3.339250686
Yap1	3.873786853
Ybx1	12.17898783
Ybx3	6.094399059
Yeats4	3.976586767
Yipf2	4.387619552
Yipf5	3.22014027
Yipf5	2.449216765
Ythdf1	2.527714801
Ythdf1	2.309817713
Ythdf2	2.75052006
Ywhag	3.289603517
Ywhaq	6.091629499
Ywhaq	8.286567297
Ywhaz	5.817376393
Ywhaz	8.002152878
Yy2	1.706036146
Zbtb2	1.241036554
Zbtb25	0.866362995
Zbtb34	2.772625335
Zbtb38	2.537787887
Zbtb43	2.010356786
Zbtb45	4.134885205
Zbtb8a	2.334656999
Zc3h10	1.57292248
Zc3h11a	2.697891695
Zc3h11a	2.018744287
Zc3h12a	0.609509356
Zc3h3	4.109927934
Zc3h7a	2.825671716
Zc3h8	2.097414093
Zc3hav1	2.935226745
Zc3hav1	3.216113162
Zc3hc1	3.393804402
Zcchc17	3.181912274
Zcchc3	1.776412855
Zcchc8	2.774336528
Zdhhc12	5.297697428
Zdhhc18	4.833631781
Zdhhc20	3.188836298
Zdhhc3	3.336032456
Zdhhc3	4.765396562
Zdhhc4	7.292062712
Zdhhc5	3.529660202
Zdhhc6	4.612325631
Zdhhc7	2.596220411
Zfand1	4.707336377
Zfand6	4.486102038
Zfp106	4.119367217
Zfp106	5.746056598
Zfp13	3.556312835
Zfp131	1.384294479
Zfp141	1.490967967
Zfp142	0.933205177
Zfp146	1.460833292
Zfp217	2.176747393
Zfp219	2.602043109
Zfp24	1.51568224
Zfp266	1.472996682
Zfp292	1.793105468
Zfp322a	2.236692852
Zfp330	2.418842042
Zfp335	2.968234288
Zfp367	1.266861086
Zfp36l1	2.283103267
Zfp36l2	1.184451118
Zfp42	2.304945494
Zfp42	1.980253443
Zfp423	3.046228801
Zfp445	3.479956175
Zfp451	2.402053965
Zfp473	2.402083332
Zfp512b	2.747163509
Zfp513	1.585463946
Zfp518b	2.297055662
Zfp593	1.199620416
Zfp593	5.729592965
Zfp64	2.614778334
Zfp65	1.392134981
Zfp704	4.496651124
Zfp706	3.521776465
Zfp715	2.364726054
Zfp770	2.055999142
Zfp777	3.524232578
Zfp787	1.606910005
Zfp850	2.100027258
Zfp870	1.966064443
Zfp871	1.094844052
Zfp91	1.752308367
Zfp91	2.296876572
Zfp954	1.52084731
Zfp955a	1.660733975
Zfp975	3.040974089
Zfp979	3.343656146
Zfp984	2.124946943
Zfpl1	4.030973896
Zfx	1.997833402
Zfyve9	3.037407981
Zik1	4.386635394
Zmat3	4.788565671
Zmat3	3.205456129
Zmpste24	2.135349747
Zmpste24	4.476139554
Zmym1	2.87507472
Zmym3	3.42869409
Zmym3	3.819902719
Zmym4	3.444230979
Zmynd11	3.161783657
Zmynd8	3.236554851
Znhit1	8.910612683
Znhit3	3.935432913
Znrd1	4.022736634
Zranb3	4.512645877
Zrsr2	3.715072161
Zrsr2	6.176383859
Zrsr2	5.315420585
Zscan26	0.74504474
Zswim7	6.307094674
Zwilch	4.964903182
Zyg11b	1.93106291
Pri-mir-17-20_92	0.785795528
Pri-mir-290-295	0.805742931
